2025-01-01	-0.539	-0.82	-1.007	103.013	0.47	0.582	0.147	190.897	0	0	1.59	346.992	1.367	0	0	-0.919	3.615	0.476	0	0	0	0.408	13.722	2.206	-1.262	13.289	0.411	15.086	2.249	-0.5	14.893	0.401	17.418	3.783	-0.1	17.433
2025-01-02	7.558	5.317	3.777	103.044	0.557	2.696	0.948	205.449	0	0	2.785	320.806	1.359	0	0	5.856	5.255	0.349	0	0	0	0.408	12.697	2.202	-1.206	12.262	0.409	13.944	2.235	-0.5	13.757	0.401	16.917	3.778	-0.1	16.956
2025-01-03	-0.369	1.085	1.151	102.682	0.487	3.243	2.305	86.833	0	0	0.829	178.834	1.403	0	0	0.637	2.166	0.487	0	0	0	0.407	14.36	2.185	-1.246	14.258	0.409	14.68	2.249	-0.5	14.605	0.4	16.422	3.78	-0.1	16.496
2025-01-04	6.722	5.056	4.02	102.353	0.537	2.798	1.862	290.739	0	0	1.522	110.895	1.352	0	0	5.308	4.086	0.471	0	0	0	0.406	13.993	2.204	-1.243	13.71	0.408	14.715	2.244	-0.5	14.597	0.4	16.456	3.787	-0.1	16.489
2025-01-05	7.093	7.258	6.775	101.318	0.864	6.237	5.869	232.523	26.052	3.413	2.833	116.695	1.314	0.5	0.042	7.203	7.022	0.346	12.875	0.792	0.002	0.404	15.762	2.19	-1.307	15.852	0.409	15.571	2.253	-0.5	15.554	0.4	16.418	3.787	-0.1	16.452
2025-01-06	6.042	4.985	4.822	101.103	0.852	5.931	5.584	55.229	0	0	4.131	311.815	1.341	1.625	0.667	5.388	7.145	0.214	0	0	0	0.413	13.474	2.167	-1.129	13.083	0.413	15.058	2.246	-0.454	14.964	0.401	16.746	3.791	-0.1	16.766
2025-01-07	3.661	3.311	3.146	101.73	0.687	3.567	3.324	121.119	0	0	3.714	310.455	1.14	0	0	3.594	6.459	0.221	0	0	0	0.415	8.656	2.159	-0.86	8.044	0.412	10.939	2.259	-0.4	10.71	0.4	15.94	3.776	-0.1	16.044
2025-01-08	8.244	7.779	5.963	101.89	0.682	6.538	4.997	39.205	0	0	1.592	253.069	1.179	0	0	8.279	3.17	0.179	0	0	0	0.413	8.021	2.151	-0.818	7.539	0.409	9.855	2.262	-0.4	9.665	0.399	14.745	3.774	-0.1	14.901
2025-01-09	0.085	1.005	1.035	101.623	0.63	1.845	0.516	27.054	45.182	4.394	0.645	232.336	1.216	0	0	0.673	1.362	0.234	22.323	0.271	0.001	0.413	7.823	2.151	-0.8	7.396	0.408	9.431	2.232	-0.4	9.267	0.399	13.945	3.777	-0.1	14.11
2025-01-10	9.052	8.649	8.022	101.673	1.003	7.531	7.22	244.029	14.413	2.237	1.259	85.39	1.163	0	0	8.769	3.253	0.075	7.771	1.396	0.001	0.415	8.894	2.116	-0.8	8.72	0.412	9.826	2.259	-0.4	9.771	0.398	13.412	3.776	-0.1	13.571
2025-01-11	9.861	10.008	9.711	101.79	1.204	9.677	9.328	59.138	0	0	1.888	270.99	1.205	0	0	10.208	4.061	0.157	0	0	0	0.418	8.188	2.106	-0.745	8.037	0.414	9.378	2.254	-0.4	9.338	0.398	13.133	3.778	-0.1	13.298
2025-01-12	14.131	14.231	13.356	102.358	1.106	14.12	12.772	67.66	6.891	1	3.109	307.246	1.117	0	0	14.991	6.593	0.072	3.708	0.146	0.001	0.418	7.979	2.107	-0.718	7.633	0.413	9.197	2.252	-0.4	9.069	0.398	12.826	3.779	-0.1	12.963
2025-01-13	2.768	4.63	4.573	102.744	0.621	5.111	4.412	194.39	11.71	1.319	1.176	312.757	1.048	0	0	4.052	2.838	0.173	6.365	0.396	0.001	0.417	10.32	2.087	-0.7	10.401	0.414	10.4	2.268	-0.4	10.399	0.398	12.618	3.781	-0.1	12.752
2025-01-14	12.038	11.146	10.009	102.938	0.649	10.711	9.262	248.158	0	0	1.155	151.043	1.091	0	0	12.044	2.951	0.417	0	0	0	0.417	9.864	2.11	-0.7	9.58	0.414	10.778	2.251	-0.4	10.676	0.398	12.934	3.789	-0.1	13.04
