2025-01-20	1.667	0.77	0.198	103.071	0.268	0.889	-0.441	148.594	0	0	1.472	123.617	1.247	0	0	1.215	3.898	0.363	0	0	0	0.413	7.646	2.154	-0.626	7.026	0.407	9.805	2.195	-0.359	9.607	0.398	13.707	3.787	-0.1	13.785
2025-01-21	-0.976	-0.97	-1.35	103.245	0.315	-1.232	-1.492	28.147	0.443	0.212	2.034	158.26	1.239	0	0	-0.646	4.819	0.25	0	0.021	0	0.413	6.498	2.142	-0.6	5.95	0.406	8.334	2.206	-0.3	8.194	0.398	12.789	3.78	-0.1	12.918
2025-01-22	-12.421	-4.318	-4.901	103.196	0.296	-3.946	-5.987	180.75	0.834	0.456	1.456	255.969	1.301	0	0	-3.754	2.648	0.15	0.208	0.021	0	0.417	6.01	2.1	-0.503	5.677	0.41	7.58	2.234	-0.3	7.435	0.398	11.961	3.777	-0.1	12.124
2025-01-23	-3.713	-0.2	-1.272	102.861	0.439	-0.588	-1.842	164.459	0.476	0.244	1.356	276.592	1.232	0	0	-0.333	2.078	0.162	0.292	0.01	0	0.42	5.28	2.077	-0.5	5.121	0.413	6.69	2.227	-0.3	6.705	0.397	11.256	3.775	-0.1	11.478
2025-01-24	3.583	4.486	3.619	102.974	0.518	4.354	2.972	178.88	0	0	1.798	286.845	1.146	0	0	4.454	2.986	0.306	0	0	0	0.421	5.959	2.077	-0.5	5.868	0.413	7	2.223	-0.3	7.001	0.397	10.803	3.765	-0.1	11.017
2025-01-25	3.226	4.137	3.712	102.894	0.539	4.541	2.982	179.278	0	0	1.074	226.616	1.147	0	0	4.34	2.257	0.347	0	0	0	0.421	6.047	2.077	-0.5	5.851	0.413	7.116	2.217	-0.3	7.066	0.397	10.63	3.758	-0.1	10.819
2025-01-26	13.26	13.888	13.485	102.595	1.151	13.869	13.167	80.51	0	0	1.71	160.443	0.857	0	0	14.128	3.952	0.432	0	0	0	0.421	9.605	2.048	-0.5	9.814	0.414	9.27	2.24	-0.3	9.298	0.397	10.67	3.758	-0.1	10.825
2025-01-27	14.51	14.893	14.408	102.156	1.493	14.747	14.088	67.469	11.816	1.406	2.686	250.089	0.861	0	0	15.097	4.66	0.155	6.833	0.354	0.001	0.419	12.611	2.066	-0.5	12.753	0.415	11.972	2.243	-0.3	12.005	0.397	11.477	3.765	-0.1	11.554
2025-01-28	12.502	11.836	11.241	102.117	1.222	11.602	10.932	96.285	0	0	1.252	265.727	1.062	0	0	12.238	2.424	0.123	0	0	0	0.418	12.506	2.079	-0.5	12.61	0.415	12.452	2.23	-0.3	12.446	0.398	12.381	3.761	-0.1	12.401
2025-01-29	14.811	15.05	14.456	101.961	1.423	15.002	14.035	131.002	0	0	1.169	219.586	0.972	0	0	15.463	2.471	0.304	0	0	0	0.418	13.232	2.077	-0.5	13.412	0.415	12.974	2.225	-0.3	13.005	0.398	12.879	3.752	-0.1	12.905
2025-01-30	19.462	20.313	19.966	101.554	2.057	20.254	19.705	78.265	0.884	0.256	2.375	158.26	0.764	0	0	20.492	5.177	0.304	0.479	0.031	0.001	0.418	15.901	2.081	-0.5	16.153	0.416	14.96	2.229	-0.3	15.03	0.399	13.497	3.748	-0.1	13.488
2025-01-31	18.199	18.826	18.336	101.427	1.739	18.755	18.005	97.025	1.293	0.394	2.784	246.173	0.819	0.448	0.021	18.951	5.134	0.401	0.656	0.042	0.002	0.417	17.105	2.101	-0.503	17.199	0.417	16.467	2.216	-0.3	16.467	0.399	14.499	3.745	-0.1	14.443
2025-02-01	12.212	12.983	12.585	102.106	0.946	13.399	11.883	187.875	0	0	1.232	247.975	1.023	0	0	13.481	2.204	0.592	0	0	0	0.418	14.009	2.115	-0.5	13.855	0.416	14.654	2.188	-0.3	14.589	0.399	15.04	3.735	-0.1	15.014
2025-02-02	12.293	13.45	12.986	102.144	1.042	13.83	12.24	184.907	0	0	1.161	238.08	0.967	0	0	13.843	2.365	0.566	0	0	0	0.418	13.44	2.108	-0.5	13.322	0.414	13.948	2.199	-0.3	13.88	0.399	14.852	3.726	-0.1	14.859
2025-02-03	15.824	17.202	16.89	102.008	1.611	18.019	16.05	131.943	0	0	1.367	231.702	0.859	0	0	17.551	2.767	0.412	0	0	0	0.418	14.508	2.099	-0.5	14.548	0.414	14.424	2.21	-0.3	14.394	0.399	14.735	3.724	-0.1	14.751
2025-02-04	20.581	21.105	20.558	102.073	2.164	21.017	20.168	86.731	0	0	1.073	248.236	0.776	0	0	21.455	1.888	0.29	0	0	0	0.417	17.242	2.088	-0.5	17.51	0.415	16.414	2.237	-0.3	16.457	0.399	15.082	3.729	-0.1	15.062
2025-02-05	22.22	22.27	21.651	102.032	2.13	22.26	21.189	162.18	0	0	1.518	226.902	0.702	0	0	22.807	2.865	0.496	0	0	0	0.416	18.738	2.094	-0.501	19.039	0.415	17.869	2.249	-0.3	17.948	0.4	15.868	3.733	-0.1	15.796
2025-02-06	22.269	22.516	21.94	101.772	2.241	22.648	21.386	150.714	0	0	1.821	231.576	0.531	0	0	23.057	3.215	0.435	0	0	0	0.415	19.314	2.109	-0.535	19.503	0.415	18.627	2.227	-0.3	18.651	0.4	16.633	3.734	-0.1	16.54
2025-02-07	21.579	21.739	21.092	101.932	2.142	21.785	20.558	153.51	0	0	1.493	250.631	0.556	0	0	22.228	2.605	0.397	0	0	0	0.415	19.527	2.122	-0.544	19.657	0.414	19.021	2.21	-0.3	19.025	0.4	17.226	3.732	-0.1	17.117
